"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"159","14","D","USA","Johnston","passes.s.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","14","D","USA","Sauerbrunn","movement","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","14","D","USA","Sauerbrunn","passes.s.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","14","D","USA","Johnston","passes.s.c","DM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","14","D","USA","Sauerbrunn","passes.f","AM3L","A3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"164","14","D","CRC","Saenz","passes.f","D3R",NA,"throw.in","M","USA","Heath","interceptions","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","14","M","USA","Heath","passes.s.c","A3L","A3L",NA,"F","CRC","Herrera","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","14",NA,NA,NA,NA,NA,NA,NA,"D","CRC","S. Cruz","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","14","M","USA","Lloyd","dispossessed","A3L",NA,NA,"D","CRC","S. Cruz","dispossessed","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","14","M","USA","Brian","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","14","M","USA","Brian","passes.b.c","A3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","14","M","USA","Horan","passes.b.c","AM3L","DM3L",NA,"D","CRC","S. Cruz","challenged","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","14","D","USA","Sauerbrunn","passes.s.c","DM3L","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","14","D","USA","Johnston","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","14","D","USA","Krieger","passes.b.c","AM3R","AM3R",NA,"F","CRC","Venegas","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","15","M","USA","Horan","passes.f.c","AM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","15","M","USA","Brian","passes.b.c","AM3R","DM3R",NA,"M","CRC","Alvarado","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","15","D","USA","Johnston","passes.s.c","DM3R","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","15","D","USA","Sauerbrunn","passes.f.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","15","M","USA","Heath","passes.f","AM3L",NA,NA,"F","CRC","Herrera","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","15",NA,NA,NA,NA,NA,NA,NA,"D","CRC","Sanchez","blocks","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"178","15","D","USA","Sauerbrunn","passes.s.c","A3L","A18","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","15","M","USA","Horan","passes.s.c","A18","A18","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","15","F","USA","Morgan","shots.stopped.by.gk","A18",NA,NA,"GK","CRC","Diaz","gk.s.o.g.stop","D6","parried.to.danger","diving",NA,NA,NA,NA,NA,NA,NA
"180","15",NA,NA,NA,NA,NA,NA,NA,"D","CRC","Acosta","challenged","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","15","F","USA","Dunn","recoveries","A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","15","F","USA","Dunn","shots.stopped.by.def","A6",NA,NA,"GK","CRC","Diaz","gk.s.o.g.stop","D6","deflected","diving",NA,NA,NA,NA,NA,NA,NA
"183","15","F","USA","Dunn","recoveries","A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","15","F","USA","Dunn","shots.scored","A6",NA,NA,"GK","CRC","Diaz","gk.s.o.g.scored",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA
"185","16",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,"GK","CRC","Diaz",NA,NA,NA,NA,NA,NA,"yellow.cards",NA,NA,NA,NA
"186","16","M","CRC","S. Cruz","passes.f.c","DM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","16","F","CRC","Venegas","take.on.won","AM3R",NA,NA,"F","USA","Morgan","dribbled.out.run","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","16","M","CRC","Rodriguez","passes.b.c","AM3R","DM3C",NA,"M","USA","Heath","challenged","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","16",NA,NA,NA,NA,NA,NA,NA,"M","USA","Lloyd","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","16","M","CRC","Alvarado","passes.b.c","DM3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","16","D","CRC","Acosta","passes.f","DM3L",NA,"launch","D","USA","Krieger","blocks","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"191","17","D","CRC","D. Cruz","passes.f.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","17","F","CRC","Barrantes",NA,"A3L",NA,NA,"D","USA","Krieger",NA,"D3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
"193","17","M","CRC","Alvarado","passes.f","A3L",NA,"free.kick,deep.crosses","GK","USA","Solo","gk.high.balls.won","D6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","18","GK","USA","Solo","passes.f.c","D18","D3L","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","18","D","USA","Sauerbrunn","passes.f.c","D3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","18","M","USA","Heath","passes.f","AM3L",NA,NA,"D","CRC","Saenz","interceptions","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","18","D","CRC","Saenz","clearances","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","18","M","USA","Brian","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","18","M","USA","Brian","passes.s.c","AM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","18","M","USA","Horan","passes.f","DM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","18","F","USA","Morgan","aerial.lost","A3C",NA,NA,"D","CRC","Acosta","aerial.won","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","18","M","CRC","S. Cruz","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","18","M","CRC","S. Cruz","passes.b.c","DM3C","DM3C",NA,"M","USA","Horan","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","18",NA,NA,NA,NA,NA,NA,NA,"M","USA","Lloyd","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","18","M","CRC","Alvarado","passes.b.c","DM3C","D3C",NA,"F","USA","Morgan","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","18","D","CRC","Acosta","passes.b.c","D3C","D18",NA,"F","USA","Morgan","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","18","GK","CRC","Diaz","passes.f","D18",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","18","F","CRC","Barrantes","aerial.lost","DM3L",NA,NA,"M","USA","Horan","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","18","D","USA","Krieger","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","18","D","USA","Krieger","passes.f.c","DM3R","AM3R",NA,"F","CRC","Venegas","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","18",NA,NA,NA,NA,NA,NA,NA,"M","CRC","Barrantes","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","18","F","USA","Dunn","passes.b.c","AM3R","AM3R",NA,"D","CRC","D. Cruz","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","18","M","USA","Horan","passes.s.c","AM3R","DM3C",NA,"D","CRC","S. Cruz","challenged","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","18","M","USA","Brian","passes.b.c","DM3C","DM3L",NA,"M","CRC","Rodriguez","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","18","D","USA","Sauerbrunn","passes.f","DM3L",NA,NA,"F","CRC","Herrera","interceptions","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","18","F","CRC","Herrera","passes.f","DM3R",NA,NA,"M","USA","Brian","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","18",NA,NA,NA,NA,NA,NA,NA,"F","USA","Morgan","challenged","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","18","M","USA","Brian","passes.b.c","DM3L","DM3L",NA,"M","CRC","Rodriguez","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","18","D","USA","Klingenberg","passes.b.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","18","D","USA","Sauerbrunn","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","18","M","USA","Horan","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","19","D","USA","Johnston","passes.s.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","19","M","USA","Horan","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","19","D","USA","Krieger","passes.f.c","AM3R","A3R",NA,"M","CRC","Barrantes","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","19","F","USA","Dunn","passes.b","A3R",NA,NA,"M","CRC","Rodriguez","blocks","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"223","19","D","USA","Krieger","passes.f.c","AM3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","19","M","USA","Lloyd","passes.s","A3R",NA,"headed","M","CRC","Rodriguez","blocks","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","19","F","CRC","Herrera","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","19","F","CRC","Herrera","passes.b.c","D3C","D3C",NA,"F","USA","Dunn","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","19","M","CRC","Alvarado","passes.f","D3C","DM3L",NA,"F","USA","Dunn","pressured","A3C",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"228","19","D","USA","Krieger","passes.b.c","AM3R","DM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","19","D","USA","Johnston","passes.s.c","DM3R","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","19","M","USA","Brian","passes.f.c","AM3C","AM3L",NA,"F","CRC","Venegas","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","19","M","USA","Heath","movement","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","19","M","USA","Heath","passes.s.c","A3L","A18","corner.crosses","D","CRC","Saenz","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","19","M","USA","Lloyd",NA,"A18",NA,NA,"M","CRC","Rodriguez",NA,"D18",NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA,NA
"234","20","GK","CRC","Diaz","passes.f","D18",NA,"free.kick,launch","F","USA","Dunn","blocks","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","20","D","CRC","Acosta","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","20","D","CRC","Acosta","passes.f.c","D3L","AM3L",NA,"M","USA","Lloyd","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","20","M","CRC","S. Cruz","aerial.won","AM3L",NA,NA,"D","USA","Johnston","aerial.lost","DM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
"238","21","D","CRC","Acosta","passes.b.c","AM3L","DM3C","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","21","D","CRC","Sanchez","passes.f","DM3C",NA,"launch","D","USA","Klingenberg","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","21","D","USA","Klingenberg","passes.f.c","DM3L","DM3L",NA,"F","CRC","Herrera","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","21","M","USA","Heath","passes.b.c","DM3L","DM3L",NA,"F","CRC","Herrera","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","21","M","USA","Brian","passes.s.c","DM3L","DM3L",NA,"F","CRC","Venegas","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","21","M","USA","Heath","passes.b.c","DM3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","21","D","USA","Sauerbrunn","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","21","M","USA","Horan","passes.f.c","DM3C","A3C","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","21","F","USA","Morgan","passes.b.c","A3C","A3C","headed","D","CRC","Sanchez","pressured","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","21","M","USA","Lloyd","passes.f.c","A3C","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","21","D","USA","Klingenberg","passes.s.c","A3L","A3L",NA,"F","CRC","Herrera","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","21","M","USA","Heath","take.on.won","A3L",NA,NA,"D","CRC","Saenz","dribbled.tackles.missed","D3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
"249","22",NA,NA,NA,NA,NA,NA,NA,"D","CRC","S. Cruz","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","22","M","USA","Lloyd","passes.s.c","A3L","A3L","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","22","M","USA","Brian","passes.s.c","A3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","22","M","USA","Lloyd","passes.f.c","A3L","A3C",NA,"M","CRC","Barrantes","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","22","M","USA","Horan","passes.b.c","A3C","A3C",NA,"M","CRC","Rodriguez","pressured","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","22","M","USA","Brian","shots.missed","A3C",NA,NA,"GK","CRC","Diaz","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"255","22",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","23","F","CRC","Barrantes","dispossessed","D3L",NA,NA,"F","USA","Morgan","dispossessed","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","23",NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","challenged","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","23","F","USA","Morgan","passes.b.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","23","F","USA","Dunn","passes.f.c","A3R","A3R",NA,"D","CRC","D. Cruz","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","23","M","USA","Lloyd","passes.f","A3R",NA,NA,"D","CRC","Acosta","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","23","D","CRC","Acosta","passes.f.c","D3L","DM3L",NA,"F","USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","23","F","CRC","Venegas","take.on.won","DM3L",NA,NA,"M","USA","Horan","dribbled.tackles.missed","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","23","F","CRC","Venegas","passes.b.c","DM3L","DM3L",NA,"M","USA","Brian","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","23","M","CRC","S. Cruz","passes.b.c","DM3L","D3C",NA,"M","USA","Brian","challenged","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","23",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","23",NA,NA,NA,NA,NA,NA,NA,"M","USA","Lloyd","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","23","M","CRC","Alvarado","passes.s.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","23","D","CRC","Sanchez","passes.f.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","23","D","CRC","Saenz","passes.b.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","23","D","CRC","Sanchez","passes.s.c","DM3R","DM3C",NA,"M","USA","Lloyd","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","23","D","CRC","Acosta","passes.f.c","DM3C","DM3R",NA,"F","USA","Morgan","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","23","M","CRC","S. Cruz","passes.b.c","DM3R","D3R",NA,"M","USA","Lloyd","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","23","D","CRC","Sanchez","passes.s.c","D3R","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","23","D","CRC","Acosta","passes.f.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","23","D","CRC","D. Cruz","passes.s.c","DM3L","DM3L",NA,"F","USA","Dunn","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","23","M","CRC","Rodriguez","passes.b.c","DM3L","D3L",NA,"F","USA","Morgan","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","23","D","CRC","Acosta","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","23","GK","CRC","Diaz","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","23","D","CRC","Acosta","passes.f","D3L",NA,NA,"F","USA","Morgan","blocks","A3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"277","24","D","CRC","D. Cruz","passes.f.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","24","F","CRC","Venegas","dispossessed","DM3L",NA,NA,"M","USA","Brian","dispossessed","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","24",NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","challenged","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","24",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","24","M","USA","Brian","passes.b.c","AM3R","AM3R",NA,"M","CRC","Alvarado","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","24","F","USA","Dunn","passes.f.c","AM3R","AM3R",NA,"F","CRC","Venegas","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","24","M","USA","Brian","passes.f.c","AM3R","A3R",NA,"M","CRC","Alvarado","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","24","F","USA","Morgan","passes.s.c","A3R","A3R",NA,"M","CRC","Rodriguez","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","24","F","USA","Dunn","dispossessed","A3R",NA,NA,"D","CRC","S. Cruz","dispossessed","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","24","M","CRC","S. Cruz","movement","D3C","DM3C",NA,"F","USA","Dunn","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","24",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","24","M","CRC","S. Cruz","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","24","M","CRC","S. Cruz","passes.s.c","AM3C","AM3L",NA,"M","USA","Brian","challenged","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","24","F","CRC","Venegas","passes.f","AM3L",NA,NA,"D","USA","Johnston","blocks","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","24",NA,NA,NA,NA,NA,NA,NA,"F","USA","Dunn","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","24","D","CRC","Acosta","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","25","D","CRC","Acosta","passes.f","D3L",NA,"launch","F","USA","Morgan","blocks","A3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"290","25","D","CRC","D. Cruz","passes.f.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","25","F","CRC","Venegas","aerial.won","DM3L",NA,NA,"D","USA","Krieger","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","25","D","USA","Johnston","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","25","D","USA","Johnston","passes.f.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","25","M","USA","Horan","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","25","M","USA","Brian","passes.b.c","AM3C","DM3C",NA,"F","CRC","Venegas","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","25",NA,NA,NA,NA,NA,NA,NA,"M","CRC","Alvarado","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","25","M","USA","Horan","passes.s.c","DM3C","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","25","D","USA","Krieger","passes.f.c","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","25","F","USA","Dunn","passes.f.c","A3R","A3R","through","D","CRC","S. Cruz","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","25","M","USA","Brian","passes.s.c","A3R","A18","corner.crosses","D","CRC","D. Cruz","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","25","F","USA","Morgan","aerial.won","A18",NA,NA,"D","CRC","Sanchez","aerial.lost","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","25","F","USA","Morgan","shots.stopped.by.gk","A18",NA,"headed","GK","CRC","Diaz","gk.s.o.g.stop","D6","collected","stooping",NA,NA,NA,NA,NA,NA,NA
"302","26",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","26","M","USA","Horan","passes.s.c","DM3C","AM3L",NA,"F","CRC","Venegas","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","26","D","USA","Klingenberg","passes.s.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","26","M","USA","Horan","passes.f.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","26","M","USA","Lloyd","passes.f.c","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","26","F","USA","Morgan","passes.f.c","A3L","A3L",NA,"D","CRC","Sanchez","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","26",NA,NA,NA,NA,NA,NA,NA,"F","CRC","Herrera","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","26","D","USA","Klingenberg","passes.s","A3L",NA,NA,"M","CRC","Rodriguez","interceptions","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","26","M","CRC","Rodriguez","passes.s.c","D3R","D3C",NA,"M","USA","Heath","challenged","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","26","M","CRC","Alvarado","passes.b.c","D3C","D3C",NA,"M","USA","Heath","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","26","D","CRC","Acosta","passes.f.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","26","D","CRC","D. Cruz","passes.s.c","D3L","D3L",NA,"F","USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","26","M","CRC","S. Cruz","passes.b.c","D3L","D3L",NA,"M","USA","Lloyd","challenged","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","26","D","CRC","Acosta","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
